lon,lat,SummerModerate,SummerSevere,SummerExtreme,SummerModel,AutomnModerate,AutomnSevere,AutomnExtreme,AutomnModel,WinterModerate,WinterSevere,WinterExtreme,WinterModel,SpringModerate,SpringSevere,SpringExtreme,SpringModel
-52.8,-11.725,20.47,10.88,4.25,2,20.03,10.52,4.05,2,0,0,0,1,30.42,24.57,16.64,4
-53.3,-11.725,30.03,15.84,5.76,2,24.57,12.83,4.77,2,0,0,0,1,32.22,27.15,19.4,4
-53.8,-11.725,29.51,23.23,15.21,4,18.94,9.85,3.76,2,0,0,0,1,40.95,43.27,40.83,8
-54.3,-11.725,28.81,21.52,13.19,4,15.84,8.13,3.09,2,0,0,0,1,44.1,46.92,44.9,8
-54.8,-11.725,38.59,38.37,33.7,8,0,0,0,1,0,0,0,1,36.27,36.04,31.48,8
-55.3,-11.725,31.83,31.29,26.71,8,0,0,0,1,0,0,0,1,24.77,18.79,11.73,4
-55.8,-11.725,65.15,49.79,26.93,5,9.12,8.99,6.73,3,0,0,0,1,10.78,11.21,8.95,3
-56.3,-11.725,67.19,51.85,27.89,5,18.06,9.43,3.64,2,0,0,0,1,53.26,36.7,18.14,5
-56.8,-11.725,61.99,45.98,24.2,5,20.12,10.65,4.15,2,0,0,0,1,11.2,11.56,9.22,3
-57.3,-11.725,23.61,12.84,5.11,2,26.32,21.31,14.41,4,0,0,0,1,9.2,9.34,7.18,3
-57.8,-11.725,28.4,15.32,5.85,2,14.5,7.22,2.65,2,0,0,0,1,10.76,10.91,8.53,3
-58.3,-11.725,24.3,12.79,4.82,2,16.78,8.41,3.08,2,0,0,0,1,11.45,11.61,9.14,3
-58.8,-11.725,33.08,26.43,17.64,4,28.57,14.74,5.23,2,0,0,0,1,9.78,10.26,8.14,3
-59.3,-11.725,33.62,28.15,19.95,4,36.12,19.12,6.68,2,0,0,0,1,20.83,11.07,4.32,2
-59.8,-11.725,73.66,58.84,30.39,5,74.53,60.08,31.08,5,24.33,23.1,18.46,6,22.57,11.94,4.59,2
-60.3,-11.725,33.63,17.97,6.51,2,33.3,17.77,6.45,2,0,0,0,1,57.19,48.09,33.34,7
-60.8,-11.725,25.42,13.45,5.07,2,27.22,14.3,5.28,2,0,0,0,1,53.25,47.79,37.11,7
-61.3,-11.725,25.89,13.73,5.19,2,25.5,13.48,5.08,2,0,0,0,1,16.47,17.11,14.38,3
-61.8,-11.725,27.41,14.78,5.68,2,19.72,10.43,4.06,2,23.45,22.5,18.12,6,24.32,19.88,13.57,4
-62.3,-11.725,30.73,28.93,23.48,8,0,0,0,1,62.71,38.22,13.6,5,14.43,14.82,12.14,3
-62.8,-11.725,21.12,22.71,20.34,6,11.6,11.85,9.41,3,52.38,29.88,10.74,5,11.64,11.62,9.05,3
-63.3,-11.725,19.66,21.08,18.67,6,28.23,24.99,18.81,4,0,0,0,1,11.09,11.2,8.76,3
-63.8,-11.725,0,0,0,1,25.88,13.25,4.73,2,0,0,0,1,24.07,12.14,4.29,2
-64.3,-11.725,10.52,10.46,8.02,3,23.71,11.85,4.14,2,0,0,0,1,23.58,11.79,4.13,2
-64.8,-11.725,0,0,0,1,20.36,10.35,3.79,2,0,0,0,1,21.09,10.85,4.03,2
-37.8,-12.225,0,0,0,1,0,0,0,1,-9.72,-5.25,-2.06,10,0,0,0,1
-38.3,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-38.8,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.3,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.8,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.3,-12.225,0,0,0,1,16.3,7.53,2.46,2,24.68,25.93,23.12,6,10.48,9.82,7.15,3
-40.8,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-12.225,0,0,0,1,0,0,0,1,-13.73,-6.15,-2.19,2,0,0,0,1
-42.3,-12.225,0,0,0,1,0,0,0,1,-15.9,-6.7,-2.3,4,0,0,0,1
-42.8,-12.225,0,0,0,1,0,0,0,1,-14.11,-6.51,-2.29,3,0,0,0,1
-43.3,-12.225,21.64,11.07,4.06,2,0,0,0,1,0,0,0,1,0,0,0,1
-43.8,-12.225,0.11,-1.49,-1.08,10,0,0,0,1,0,0,0,1,15.35,7.55,2.72,2
-44.3,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-44.8,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.3,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-12.225,24.37,12.74,4.75,2,0,0,0,1,0,0,0,1,14.62,7.38,2.76,2
-46.3,-12.225,35.76,17.71,5.48,2,0,0,0,1,0,0,0,1,20.83,10.6,3.88,2
-46.8,-12.225,39.4,20.33,6.56,2,11.17,10.16,7.26,3,0,0,0,1,18,9.14,3.39,2
-47.3,-12.225,20.53,10.81,4.16,2,0,0,0,1,0,0,0,1,0,0,0,1
-47.8,-12.225,20.13,10.34,3.84,2,0,0,0,1,0,0,0,1,0,0,0,1
-48.3,-12.225,25.11,13.36,5.1,2,0,0,0,1,0,0,0,1,26.77,21.47,14.37,4
-48.8,-12.225,19.08,10.24,4.09,2,9.4,9,6.61,3,0,0,0,1,19.82,10.21,3.83,2
-49.3,-12.225,17.89,9.53,3.78,2,12.41,12.18,9.41,3,0,0,0,1,0,0,0,1
-49.8,-12.225,26.67,21,13.74,4,0,0,0,1,0,0,0,1,0,0,0,1
-50.3,-12.225,24.99,12.86,4.66,2,20.65,10.7,4.03,2,0,0,0,1,14.24,7.2,2.7,2
-50.8,-12.225,18.59,9.7,3.73,2,16.23,8.43,3.26,2,0,0,0,1,16.57,8.6,3.31,2
-51.3,-12.225,20.78,11.13,4.39,2,18.01,9.36,3.59,2,0,0,0,1,20.23,10.5,3.96,2
-51.8,-12.225,21.86,11.74,4.63,2,21.67,11.12,4.1,2,0,0,0,1,19.81,9.94,3.57,2
-52.3,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,37.46,37.55,33.22,8
-52.8,-12.225,0,0,0,1,0,0,0,1,0,0,0,1,30.16,32.61,30.61,6
-53.3,-12.225,25.61,20.54,13.72,4,15.61,8.12,3.16,2,0,0,0,1,37.81,39.42,36.43,8
-53.8,-12.225,28.8,23.23,15.68,4,26.48,21.66,14.84,4,0,0,0,1,43.53,45.86,43.37,8
-54.3,-12.225,29.25,23.98,16.52,4,25.58,20.98,14.4,4,0,0,0,1,44.56,47.36,45.31,8
-54.8,-12.225,25.73,22.41,16.48,4,0,0,0,1,0,0,0,1,38.02,39.64,36.64,8
-55.3,-12.225,30.27,22.68,13.94,4,21.14,10.77,3.93,2,0,0,0,1,29.14,24.33,17.12,4
-55.8,-12.225,70.1,54.82,29.02,5,16.9,8.7,3.31,2,0,0,0,1,10.16,10.32,8.02,3
-56.3,-12.225,62.23,45.52,23.24,5,0,0,0,1,0,0,0,1,46,29.85,13.96,5
-56.8,-12.225,58.41,41.73,21.12,5,18.96,9.94,3.84,2,0,0,0,1,9.5,9.28,6.93,3
-57.3,-12.225,60.1,43.46,22.14,5,21.62,11.23,4.21,2,0,0,0,1,9.93,10.17,7.94,3
-57.8,-12.225,34.25,18.33,6.63,2,18.57,9.3,3.36,2,0,0,0,1,23.95,19.95,13.89,4
-58.3,-12.225,31.34,25.79,17.87,4,19.89,9.82,3.45,2,0,0,0,1,23.53,19.55,13.56,4
-58.8,-12.225,35.47,31.47,24.02,4,28.31,14.59,5.18,2,0,0,0,1,24.74,18.88,11.88,4
-59.3,-12.225,83.88,89.32,72.74,10,65.52,48.09,23.67,5,17.47,15.45,11.17,6,56.38,39.05,18.95,5
-59.8,-12.225,84.02,91.54,83.48,10,63.81,47.28,24.33,5,21.07,19.33,14.72,6,58.44,41.25,20.39,5
-60.3,-12.225,81.21,79.08,57.67,10,22.82,12.31,4.86,2,0,0,0,1,9.58,9.72,7.48,3
-60.8,-12.225,55.7,38.7,19,5,20.06,10.78,4.29,2,0,0,0,1,11.5,11.74,9.3,3
-61.3,-12.225,24.35,12.99,5,2,23,12.29,4.78,2,0,0,0,1,11.59,11.99,9.61,3
-61.8,-12.225,29.29,27.18,21.64,8,18.43,9.87,3.94,2,45.03,23.25,7.64,5,13.21,13.62,11.06,3
-62.3,-12.225,25.13,13.37,5.1,2,0,0,0,1,57.84,33.57,11.7,5,25.6,20.95,14.34,4
-62.8,-12.225,18.71,9.96,3.94,2,0,0,0,1,34.54,35.3,31.57,11,25.42,20.06,13.16,4
-63.3,-12.225,15.53,8.32,3.37,2,22.53,11.96,4.61,2,0,0,0,1,27.16,21.51,14.19,4
-63.8,-12.225,8.85,9.09,7.01,3,31.23,16.19,5.68,2,0,0,0,1,26.39,13.56,4.86,2
-64.3,-12.225,11.93,12.01,9.45,3,22.83,11.57,4.15,2,0,0,0,1,19.76,9.94,3.6,2
-38.3,-12.725,0,0,0,1,0,0,0,1,24.32,12.74,4.77,2,17.85,8.58,2.94,2
-38.8,-12.725,0,0,0,1,0,0,0,1,25.45,13.66,5.27,2,15.85,7.72,2.73,2
-39.3,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.8,-12.725,0,0,0,1,0,0,0,1,-12.56,-5.75,-2.09,2,0,0,0,1
-40.3,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-12.725,0,0,0,1,0,0,0,1,-12.01,-5.56,-2.04,2,0,0,0,1
-41.8,-12.725,0,0,0,1,0,0,0,1,-15.59,-6.66,-2.3,2,0,0,0,1
-42.3,-12.725,0,0,0,1,-8.48,-4.01,-1.51,2,-15.2,-6.58,-2.29,2,0,0,0,1
-42.8,-12.725,0,0,0,1,0,0,0,1,51.71,48.19,-2.15,11,0,0,0,1
-43.3,-12.725,21.45,10.96,4.02,2,0,0,0,1,-2.29,-2.29,-2.29,5,0,0,0,1
-43.8,-12.725,5.09,0.59,-0.5,10,0,0,0,1,-0.72,10.93,10.93,5,0,0,0,1
-44.3,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-44.8,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.3,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-12.725,20.46,10.82,4.2,2,0,0,0,1,0,0,0,1,0,0,0,1
-46.3,-12.725,26.92,13.63,4.74,2,0,0,0,1,0,0,0,1,0,0,0,1
-46.8,-12.725,29.52,15.25,5.38,2,0,0,0,1,5.98,9.69,9.69,2,0,0,0,1
-47.3,-12.725,23.32,11.88,4.28,2,0,0,0,1,0,0,0,1,8.88,8.37,6.02,3
-47.8,-12.725,26.69,13.24,4.46,2,0,0,0,1,0,0,0,1,9.34,9.03,6.68,3
-48.3,-12.725,29.68,15.07,5.16,2,0,0,0,1,0,0,0,1,60.99,41.82,18.96,5
-48.8,-12.725,29.91,15.59,5.57,2,0,0,0,1,0,0,0,1,10.81,10.89,8.47,3
-49.3,-12.725,26.06,13.7,5.1,2,22.37,11.53,4.26,2,0,0,0,1,10.99,10.83,8.28,3
-49.8,-12.725,23.28,12.13,4.53,2,21.86,11.34,4.25,2,0,0,0,1,14.9,7.65,2.93,2
-50.3,-12.725,28.29,14.53,5.13,2,27.04,13.92,4.98,2,0,0,0,1,14.3,7.24,2.73,2
-50.8,-12.725,26.61,13.81,5.02,2,19.95,10.3,3.87,2,0,0,0,1,16.45,8.49,3.24,2
-51.3,-12.725,54.57,37.59,18.34,5,18.31,9.52,3.64,2,0,0,0,1,25.69,19.78,12.59,4
-51.8,-12.725,16.5,8.88,3.6,2,0,0,0,1,0,0,0,1,27.42,23.46,16.95,4
-52.3,-12.725,11.77,11.77,9.19,3,0,0,0,1,0,0,0,1,25.66,22.44,16.57,4
-52.8,-12.725,0,0,0,1,0,0,0,1,0,0,0,1,7.08,6.98,5.08,3
-53.3,-12.725,12.71,13.54,11.28,3,0,0,0,1,12.85,4.65,1.14,2,24.13,20.2,14.15,4
-53.8,-12.725,27.28,22.2,15.12,4,0,0,0,1,0,0,0,1,26.43,23.54,17.77,4
-54.3,-12.725,27,24.47,18.86,4,0,0,0,1,0,0,0,1,13.67,13.7,10.91,3
-54.8,-12.725,18.67,18.64,15.32,3,15.18,14.97,11.88,3,0,0,0,1,14.23,14.11,11.18,3
-55.3,-12.725,13.97,14.45,11.86,3,0,0,0,1,0,0,0,1,25.85,22.16,15.99,4
-55.8,-12.725,22,11.55,4.4,2,0,0,0,1,0,0,0,1,0,0,0,1
-56.3,-12.725,22.84,24.49,22.09,6,14.61,7.53,2.9,2,0,0,0,1,7.73,7.59,5.56,3
-56.8,-12.725,44.57,49.76,50.09,11,19.47,10.02,3.76,2,0,0,0,1,0,0,0,1
-57.3,-12.725,23.54,12.55,4.84,2,21.65,11.17,4.15,2,0,0,0,1,16.81,8.8,3.43,2
-57.8,-12.725,60.5,52.64,38.16,7,25.09,12.77,4.55,2,0,0,0,1,24.15,12.53,4.62,2
-58.3,-12.725,55.88,50.08,38.59,7,26.98,13.35,4.48,2,0,0,0,1,25.51,19.41,12.17,4
-58.8,-12.725,62.18,51.56,33.98,7,54.82,45.36,30.92,7,0,0,0,1,72.74,57.08,28.86,5
-59.3,-12.725,77.75,66.1,35.84,5,56.87,47.18,32.01,7,0,0,0,1,71.96,56.77,29.65,5
-59.8,-12.725,83.75,88.91,74.55,10,60.67,43.55,21.76,5,0,0,0,1,71.84,56.5,29.38,5
-60.3,-12.725,83.24,86.67,71.51,10,54.98,38.49,19.31,5,0,0,0,1,59.4,41.87,20.45,5
-60.8,-12.725,29.43,29.38,25.34,13,82.68,84.45,67.5,10,0,0,0,1,65.92,49.02,24.75,5
-61.3,-12.725,31.8,34.2,32.1,11,53.62,37.47,18.95,5,0,0,0,1,61.75,43.52,20.67,5
-61.8,-12.725,30.36,32.44,30.1,11,9.67,9.57,7.24,3,40.13,41.37,37.82,11,23.35,17.85,11.24,4
-62.3,-12.725,17.9,9.47,3.72,2,0,0,0,1,30.58,30.23,25.81,11,22.24,11.19,3.99,2
-62.8,-12.725,0,0,0,1,0,0,0,1,22.13,21.01,16.68,11,22.33,11.46,4.21,2
-39.3,-13.225,0,0,0,1,0,0,0,1,0,0,0,1,17.62,8.98,3.35,2
-39.8,-13.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.3,-13.225,0,0,0,1,0,0,0,1,-3.46,-0.04,0.92,13,0,0,0,1
-40.8,-13.225,0,0,0,1,0,0,0,1,-11.99,-5.53,-2.02,2,0,0,0,1
-41.3,-13.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-13.225,0,0,0,1,0,0,0,1,-11.48,-5.32,-1.96,2,0,0,0,1
-42.3,-13.225,0,0,0,1,0,0,0,1,-14.69,-6.47,-2.27,2,0,0,0,1
-42.8,-13.225,18.28,9.04,3.22,2,0,0,0,1,72.61,78.59,79.2,11,0,0,0,1
-43.3,-13.225,21.2,10.67,3.83,2,0,0,0,1,16.96,16.96,16.96,10,0,0,0,1
-43.8,-13.225,17.65,9.06,3.42,2,0,0,0,1,-5.94,-20,-20,5,0,0,0,1
-44.3,-13.225,18.02,9.14,3.38,2,0,0,0,1,0,0,0,1,0,0,0,1
-44.8,-13.225,15.08,7.73,2.94,2,0,0,0,1,0,0,0,1,0,0,0,1
-45.3,-13.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-13.225,19.51,10.21,3.92,2,0,0,0,1,0,0,0,1,0,0,0,1
-46.3,-13.225,28.87,22.15,14.04,4,0,0,0,1,0,0,0,1,0,0,0,1
-46.8,-13.225,28.89,23.63,16.22,4,0,0,0,1,0,0,0,1,9.68,8.96,6.41,3
-47.3,-13.225,34.65,24.94,14.46,4,0,0,0,1,0,0,0,1,8.74,8.46,6.21,3
-47.8,-13.225,42.38,42.11,37.2,8,0,0,0,1,0,0,0,1,10.73,10.55,8.03,3
-48.3,-13.225,38.61,38.45,33.84,8,16.58,15.57,11.91,3,0,0,0,1,13.96,13.63,10.62,3
-48.8,-13.225,51.47,55.83,55.21,13,12.36,12.01,9.2,3,0,0,0,1,13.04,12.84,10,3
-49.3,-13.225,21.17,10.91,4.06,2,24.42,12.39,4.41,2,0,0,0,1,0,0,0,1
-49.8,-13.225,25.56,13.21,4.79,2,25.35,12.92,4.6,2,0,0,0,1,0,0,0,1
-50.3,-13.225,31.09,15.61,5.19,2,25.11,12.64,4.42,2,35.13,35.13,35.13,2,15.79,8.1,3.08,2
-50.8,-13.225,25.31,19.12,11.9,4,11.34,11.25,8.69,3,0,0,0,1,14.63,7.35,2.74,2
-51.3,-13.225,10.28,10.52,8.23,3,11.39,11.14,8.5,3,0,0,0,1,14.28,7.32,2.81,2
-51.8,-13.225,44.72,29.72,14.58,5,-12.17,-6.3,-2.28,6,0,0,0,1,0,0,0,1
-52.3,-13.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-52.8,-13.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-53.3,-13.225,11.99,12.33,9.89,3,14.61,7.52,2.89,2,8.72,0.36,-2.23,2,16.23,8.27,3.11,2
-53.8,-13.225,16.66,18.08,15.85,3,0,0,0,1,0,0,0,1,25.04,21.39,15.36,4
-54.3,-13.225,19.06,20.27,17.74,3,0,0,0,1,45.9,45.54,40.19,11,15.08,15.15,12.23,3
-54.8,-13.225,24.21,24.53,21.06,3,18.35,17.45,13.67,3,0,0,0,1,40.68,44.61,43.73,6
-55.3,-13.225,15.16,14.71,11.51,3,15.13,14.29,10.9,3,0,0,0,1,10.26,10.21,7.81,3
-55.8,-13.225,71.47,55.95,28.95,5,0,0,0,1,0,0,0,1,28.17,14.86,5.49,2
-56.3,-13.225,61.25,51.48,35.01,7,17.53,9.17,3.55,2,0,0,0,1,27.86,20.5,12.33,4
-56.8,-13.225,56.23,62.93,64.73,11,11.16,11.31,8.87,3,0,0,0,1,29.94,24.29,16.53,4
-57.3,-13.225,23.76,12.69,4.91,2,24.89,13.03,4.85,2,0,0,0,1,29.95,15.79,5.75,2
-57.8,-13.225,58.69,50.89,36.92,7,26.88,13.78,4.89,2,13.8,5.34,1.39,2,35.09,18.2,6.19,2
-58.3,-13.225,57.72,50.22,36.78,7,24.08,11.9,4.07,2,10.95,4.25,1.16,2,69.7,51.44,23.85,5
-58.8,-13.225,64.67,47,22.9,5,19.54,9.69,3.44,2,0,0,0,1,76.92,64.17,34.01,5
-59.3,-13.225,64.06,46.99,23.57,5,12.7,12.73,10.04,3,0,0,0,1,79.53,71.04,41.78,5
-59.8,-13.225,60.42,43.35,21.67,5,57.34,40.41,20.14,5,0,0,0,1,66.29,49.34,24.84,5
-60.3,-13.225,26.98,23.88,17.92,8,50.82,34.54,16.95,5,0,0,0,1,34.54,33.97,29.22,8
-60.8,-13.225,22,21.54,17.69,11,10.54,10.33,7.83,3,0,0,0,1,22.32,11.51,4.26,2
-61.3,-13.225,17.39,15.37,11.15,11,0,0,0,1,0,0,0,1,23.28,11.63,4.08,2
-61.8,-13.225,18.77,9.74,3.71,2,24.49,25.07,21.78,11,0,0,0,1,25.82,12.94,4.47,2
-39.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,29.87,23.74,15.75,4
-39.8,-13.725,0,0,0,1,-4.28,-2.82,-1.31,5,13.91,7.06,2.67,2,13.86,6.95,2.59,2
-40.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-13.725,0,0,0,1,0,0,0,1,-15.9,-6.7,-2.3,12,0,0,0,1
-41.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-13.725,0,0,0,1,0,0,0,1,-15.32,-6.59,-2.28,5,0,0,0,1
-42.3,-13.725,0,0,0,1,0,0,0,1,60.2,64.39,63.12,13,0,0,0,1
-42.8,-13.725,15.77,7.91,2.91,2,0,0,0,1,71.08,77.08,77.74,11,0,0,0,1
-43.3,-13.725,0,0,0,1,0,0,0,1,16.96,16.96,16.96,11,0,0,0,1
-43.8,-13.725,0,0,0,1,0,0,0,1,-11.75,-5.89,-2.01,5,0,0,0,1
-44.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-44.8,-13.725,16.36,8.34,3.13,2,0,0,0,1,0,0,0,1,0,0,0,1
-45.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-46.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,10.91,10.13,7.36,3
-46.8,-13.725,23.03,12.02,4.5,2,0,0,0,1,0,0,0,1,0,0,0,1
-47.3,-13.725,36.92,18.15,5.47,2,0,0,0,1,0,0,0,1,21.72,11.06,4.03,2
-47.8,-13.725,43.64,43.34,38.36,8,0,0,0,1,0,0,0,1,17.31,8.86,3.33,2
-48.3,-13.725,45.24,43.73,37.54,8,0,0,0,1,0,0,0,1,14.33,7.12,2.61,2
-48.8,-13.725,24.72,12.22,4.17,2,19.61,9.84,3.55,2,0,0,0,1,0,0,0,1
-49.3,-13.725,30.23,15.53,5.4,2,20.67,10.46,3.8,2,0,0,0,1,0,0,0,1
-49.8,-13.725,27.8,14.54,5.3,2,20.77,10.64,3.93,2,0,0,0,1,16.93,8.82,3.41,2
-50.3,-13.725,22.58,17.24,10.85,4,16.03,8.11,3.03,2,43.95,43.95,43.95,2,0,0,0,1
-50.8,-13.725,11.66,11.7,9.14,3,14.46,14.18,11.13,3,0,0,0,1,0,0,0,1
-51.3,-13.725,18,9.16,3.41,2,0,0,0,1,0,0,0,1,0,0,0,1
-51.8,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-52.3,-13.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-52.8,-13.725,0,0,0,1,0,0,0,1,6.53,0,-2.08,2,0,0,0,1
-53.3,-13.725,18.05,9.59,3.79,2,15.85,8.21,3.17,2,11.84,3.98,0.88,2,23.49,11.93,4.28,2
-53.8,-13.725,56.51,45.79,29.81,7,21.85,11.47,4.37,2,8.41,0.49,-2.23,2,32.33,30.93,25.67,8
-54.3,-13.725,52.09,46,34.88,7,0,0,0,1,0,0,0,1,29.69,32.23,30.31,6
-54.8,-13.725,18,17.77,14.4,3,24.1,23.86,20.02,6,0,0,0,1,36.31,39.68,38.35,6
-55.3,-13.725,50.34,47.79,40.19,7,0,0,0,1,0,0,0,1,9.98,10.09,7.8,3
-55.8,-13.725,65.07,47.85,23.83,5,0,0,0,1,0,0,0,1,31.24,16.32,5.8,2
-56.3,-13.725,57.82,40.25,19.47,5,50.67,33.83,16.08,5,0,0,0,1,28.47,14.87,5.39,2
-56.8,-13.725,52.74,51.67,45.34,9,58.12,47.73,31.64,7,0,0,0,1,32.41,35.47,33.94,6
-57.3,-13.725,55.3,37.44,17.57,5,35.25,18.21,6.14,2,19.35,7.39,1.78,2,70.83,51.64,22.47,5
-57.8,-13.725,23.69,18,11.26,4,33.6,17.14,5.72,2,17.58,6.65,1.61,2,29.31,24.79,17.74,4
-58.3,-13.725,12.67,13.46,11.16,3,27.07,13.72,4.78,2,13.12,5.32,1.5,2,34.84,17.7,5.81,2
-58.8,-13.725,15.21,16.23,13.85,3,15.32,15.44,12.51,3,0,0,0,1,69.18,52.31,26,5
-59.3,-13.725,13.33,14.01,11.59,3,15.41,15.5,12.56,3,0,0,0,1,51.01,46.82,37.59,9
-59.8,-13.725,8.76,8.96,6.89,3,51,44.15,32.52,7,13.07,5.47,1.6,2,51.25,50.42,44.44,9
-60.3,-13.725,21.22,11.51,4.62,2,10.17,9.92,7.46,3,0,0,0,1,35.29,33.78,28.22,8
-39.3,-14.225,16.6,8.5,3.22,2,22.6,11.37,4.04,2,15.32,7.87,3,2,20.62,10.53,3.88,2
-39.8,-14.225,0,0,0,1,16.5,8.24,3.01,2,0,0,0,1,10.27,9.92,7.4,3
-40.3,-14.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-14.225,0,0,0,1,0,0,0,1,-12.74,-5.8,-2.1,2,0,0,0,1
-41.3,-14.225,0,0,0,1,0,0,0,1,-15.72,-6.69,-2.3,4,0,0,0,1
-41.8,-14.225,0,0,0,1,0,0,0,1,-13.38,-6.04,-2.17,2,0,0,0,1
-42.3,-14.225,0,0,0,1,0,0,0,1,54.48,58.12,56.39,13,0,0,0,1
-42.8,-14.225,0,0,0,1,0,0,0,1,46.44,48.9,46.15,13,0,0,0,1
-43.3,-14.225,0,0,0,1,0,0,0,1,18.75,13.44,13.44,6,0,0,0,1
-43.8,-14.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-44.3,-14.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-44.8,-14.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.3,-14.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-14.225,16.25,8.61,3.42,2,0,0,0,1,0,0,0,1,0,0,0,1
-46.3,-14.225,20.17,10.65,4.13,2,0,0,0,1,0,0,0,1,0,0,0,1
-46.8,-14.225,21.65,11.17,4.15,2,0,0,0,1,0,0,0,1,0,0,0,1
-47.3,-14.225,28.17,20.9,12.72,4,0,0,0,1,0,0,0,1,17.5,8.87,3.29,2
-47.8,-14.225,24.63,20.29,13.98,4,0,0,0,1,0,0,0,1,0,0,0,1
-48.3,-14.225,26.27,21.52,14.78,4,0,0,0,1,0,0,0,1,14.29,7.34,2.81,2
-48.8,-14.225,31.06,24.98,16.83,4,0,0,0,1,0,0,0,1,14.92,7.65,2.92,2
-49.3,-14.225,35.76,18.44,6.15,2,16.92,8.53,3.15,2,0,0,0,1,23.13,12.01,4.47,2
-49.8,-14.225,32.34,17.03,6.08,2,0,0,0,1,0,0,0,1,14.4,15.24,12.82,3
-50.3,-14.225,24.79,12.89,4.76,2,19.62,9.96,3.66,2,0,0,0,1,18.47,19.33,16.61,3
-50.8,-14.225,24.03,18.09,11.2,4,11.94,11.84,9.18,3,0,0,0,1,11.76,11.48,8.77,3
-51.3,-14.225,18.14,9.18,3.38,2,17.36,8.63,3.12,2,0,0,0,1,0,0,0,1
-51.8,-14.225,16.76,8.73,3.38,2,17.74,8.96,3.31,2,0,0,0,1,0,0,0,1
-52.3,-14.225,7.32,7.27,5.34,3,21.91,11.23,4.13,2,0,0,0,1,0,0,0,1
-52.8,-14.225,20.93,11.21,4.42,2,22.4,11.43,4.15,2,0,0,0,1,19.11,9.92,3.78,2
-53.3,-14.225,32.84,17.32,6.17,2,24.92,12.7,4.53,2,10.68,3.74,0.88,2,35.23,31.63,24.5,8
-53.8,-14.225,30.96,22.02,12.63,4,31.13,16.07,5.6,2,11.25,3.92,0.91,2,37.16,34.67,28.22,8
-54.3,-14.225,60.32,48.81,31.18,7,30.04,27.48,21.56,8,18.04,13.44,13.44,2,35.82,34.33,28.76,8
-54.8,-14.225,58.64,40.2,18.68,5,17.64,9.34,3.68,2,0,0,0,1,34.11,30.98,24.3,8
-55.3,-14.225,51.58,34.94,16.93,5,0,0,0,1,0,0,0,1,31.57,16.64,5.98,2
-55.8,-14.225,56.32,39.92,20.25,5,8.9,8.42,6.08,3,0,0,0,1,24.19,12.73,4.8,2
-56.3,-14.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-56.8,-14.225,59.24,42.56,21.62,5,51.45,34.67,16.67,5,0,0,0,1,20.31,10.62,4.06,2
